# Title: Africa Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
191311,-0.44
191312,-0.31
191401,0.35
191402,-0.44
191403,-0.06
191404,-0.17
191405,0.15
191406,-0.05
191407,-0.24
191408,-0.43
191409,-0.12
191410,0.15
191411,0.44
191412,-0.45
191501,-0.23
191502,-0.41
191503,0.55
191504,-0.07
191505,0.02
191506,-0.2
191507,0.12
191508,0.06
191509,-0.24
191510,-0.01
191511,0.25
191512,-0.45
191601,-0.96
191602,-0.02
191603,0.27
191604,-0.05
191605,-0.54
191606,-0.3
191607,-0.28
191608,-0.84
191609,-0.52
191610,-0.51
191611,-0.47
191612,-0.24
191701,0.02
191702,-0.38
191703,-1.22
191704,-0.78
191705,-0.53
191706,-0.6
191707,-0.39
191708,-0.46
191709,-0.79
191710,-0.8
191711,-0.75
191712,-0.56
191801,-0.91
191802,-0.96
191803,-0.68
191804,-0.78
191805,-0.8
191806,-0.63
191807,-0.25
191808,-0.75
191809,0.09
191810,-0.14
191811,0.08
191812,-0.9
191901,0.3
191902,0.17
191903,0.44
191904,0.39
191905,-0.59
191906,-0.41
191907,-0.25
191908,-0.48
191909,-0.29
191910,0.04
191911,-0.44
191912,-0.79
192001,0.16
192002,-0.35
192003,-0.86
192004,-0.04
192005,-0.33
192006,-0.49
192007,-0.33
192008,-0.45
192009,-0.4
192010,-0.1
192011,-0.3
192012,-0.56
192101,-0.7
192102,-0.34
192103,-0.49
192104,-0.3
192105,-0.51
192106,-0.25
192107,-0.24
192108,-0.4
192109,-0.23
192110,-0.14
192111,-0.41
192112,-0.24
192201,0.06
192202,-0.32
192203,0.08
192204,0.37
192205,-0.44
192206,-0.05
192207,-0.25
192208,-0.45
192209,-0.3
192210,-0.12
192211,0.05
192212,-0.52
192301,-0.36
192302,-0.56
192303,-0.31
192304,-0.6
192305,-0.38
192306,-0.14
192307,-0.59
192308,-0.52
192309,-0.31
192310,-0.39
192311,0
192312,-0.39
192401,0.14
192402,0.18
192403,0.57
192404,0.21
192405,0.2
192406,0.25
192407,-0.29
192408,-0.41
192409,-0.21
192410,-0.25
192411,-0.82
192412,-0.32
192501,-1.42
192502,-0.76
192503,-0.15
192504,-0.08
192505,-0.14
192506,-0.21
192507,0.08
192508,-0.06
192509,-0.09
192510,0.16
192511,0.12
192512,0.21
192601,0.33
192602,0.31
192603,0.01
192604,0.33
192605,-0.2
192606,0.09
192607,-0.42
192608,-0.3
192609,0
192610,0.03
192611,-0.02
192612,-0.25
192701,0.05
192702,-0.38
192703,-0.51
192704,-0.3
192705,-0.01
192706,-0.1
192707,0.13
192708,-0.21
192709,0.24
192710,0.35
192711,0.41
192712,0.69
192801,0.26
192802,-0.59
192803,0.36
192804,0.2
192805,0.12
192806,-0.05
192807,-0.21
192808,-0.26
192809,0.26
192810,0.08
192811,0.12
192812,-0.33
192901,-0.2
192902,0.06
192903,-0.18
192904,-0.44
192905,0.03
192906,-0.21
192907,-0.47
192908,-0.47
192909,0.12
192910,-0.35
192911,-0.09
192912,-0.68
193001,-0.74
193002,0.05
193003,-0.24
193004,-0.45
193005,-0.45
193006,-0.42
193007,0.05
193008,-0.27
193009,-0.3
193010,-0.2
193011,-0.13
193012,0.61
193101,0.45
193102,0.42
193103,0.54
193104,0.35
193105,0.44
193106,0.03
193107,0.3
193108,0.6
193109,0.18
193110,0.21
193111,0.02
193112,0.1
193201,-0.12
193202,-0.08
193203,0.2
193204,0.27
193205,-0.21
193206,-0.06
193207,-0.44
193208,-0.42
193209,-0.12
193210,0.41
193211,0.25
193212,-0.04
193301,0.21
193302,0.56
193303,0.1
193304,-0.1
193305,-0.03
193306,-0.01
193307,-0.03
193308,-0.21
193309,-0.47
193310,-0.11
193311,0.22
193312,0.11
193401,-0.74
193402,-0.85
193403,-0.68
193404,0.12
193405,-0.02
193406,0.21
193407,0.44
193408,0.4
193409,0.06
193410,0.29
193411,0.11
193412,0.24
193501,0.05
193502,-0.59
193503,-0.09
193504,-0.54
193505,-0.18
193506,-0.27
193507,-0.14
193508,-0.28
193509,-0.07
193510,-0.03
193511,-0.21
193512,0.34
193601,-0.03
193602,0.66
193603,0.04
193604,0.01
193605,-0.21
193606,-0.28
193607,-0.22
193608,-0.15
193609,-0.48
193610,0.09
193611,0.29
193612,-0.17
193701,-0.26
193702,0.09
193703,0.18
193704,-0.01
193705,-0.02
193706,-0.14
193707,-0.13
193708,0.04
193709,0.29
193710,0.23
193711,0.3
193712,-0.11
193801,-0.07
193802,-0.22
193803,-0.85
193804,0.3
193805,0.03
193806,-0.21
193807,-0.2
193808,-0.08
193809,-0.14
193810,-0.21
193811,-0.53
193812,0.07
193901,0.11
193902,-0.47
193903,-0.52
193904,-0.81
193905,-0.09
193906,-0.3
193907,0.13
193908,0.01
193909,0.11
193910,0.31
193911,-0.13
193912,0.66
194001,0.34
194002,0.14
194003,-0.27
194004,-0.06
194005,0.25
194006,0.06
194007,-0.03
194008,0.09
194009,0.17
194010,0.35
194011,-0.16
194012,0.11
194101,0.67
194102,0.58
194103,0.64
194104,0.5
194105,0.32
194106,0.17
194107,0.42
194108,0.56
194109,0.06
194110,0.33
194111,0.38
194112,0.07
194201,0.17
194202,0.67
194203,0.26
194204,0.56
194205,0.05
194206,0.43
194207,0.02
194208,-0.18
194209,-0.03
194210,-0.11
194211,0.35
194212,0.15
194301,-0.01
194302,-0.53
194303,-0.46
194304,-0.55
194305,-0.42
194306,-0.51
194307,-0.18
194308,-0.39
194309,-0.3
194310,0.38
194311,-0.01
194312,0.38
194401,-0.42
194402,-0.29
194403,-0.35
194404,-0.03
194405,-0.41
194406,0.21
194407,0.15
194408,0.19
194409,-0.18
194410,0.27
194411,0.23
194412,0.45
194501,0.24
194502,-0.45
194503,-0.56
194504,0.28
194505,-0.27
194506,-0.25
194507,0.07
194508,0.12
194509,0
194510,-0.17
194511,0.27
194512,0.01
194601,0.41
194602,-0.1
194603,-0.01
194604,-0.09
194605,0.05
194606,-0.17
194607,-0.14
194608,-0.44
194609,-0.02
194610,-0.07
194611,0.36
194612,-0.05
194701,0.07
194702,0.88
194703,0.34
194704,0.01
194705,-0.16
194706,0.05
194707,-0.08
194708,0.09
194709,-0.08
194710,0.05
194711,0.17
194712,0.11
194801,-0.19
194802,0.14
194803,-0.79
194804,-0.2
194805,0.17
194806,-0.25
194807,-0.05
194808,-0.13
194809,-0.29
194810,-0.27
194811,-0.47
194812,-0.21
194901,0.09
194902,-0.71
194903,-0.11
194904,-0.3
194905,0.15
194906,0.2
194907,0.1
194908,0.01
194909,-0.14
194910,0
194911,0.39
194912,0.23
195001,-0.13
195002,-0.34
195003,-0.34
195004,-0.2
195005,-0.4
195006,0.04
195007,-0.2
195008,-0.47
195009,-0.17
195010,-0.48
195011,-0.28
195012,0.08
195101,-0.32
195102,-0.21
195103,0.4
195104,-0.19
195105,-0.03
195106,-0.17
195107,-0.12
195108,0.11
195109,0.01
195110,0.06
195111,-0.26
195112,-0.56
195201,0.14
195202,-0.2
195203,0.24
195204,-0.13
195205,0.04
195206,0.2
195207,0.09
195208,-0.05
195209,-0.01
195210,0.24
195211,-0.27
195212,0.13
195301,0.25
195302,0.25
195303,-0.44
195304,-0.02
195305,0.21
195306,-0.38
195307,-0.31
195308,-0.31
195309,-0.46
195310,-0.03
195311,-0.17
195312,-0.26
195401,-0.35
195402,0.15
195403,-0.03
195404,-0.56
195405,-0.03
195406,-0.49
195407,-0.69
195408,-0.59
195409,-0.44
195410,-0.25
195411,0.06
195412,-0.08
195501,0.46
195502,0.36
195503,-0.05
195504,-0.44
195505,0
195506,-0.17
195507,-0.07
195508,-0.27
195509,-0.26
195510,-0.1
195511,0.18
195512,-0.35
195601,-0.21
195602,0.22
195603,-0.16
195604,-0.55
195605,-0.39
195606,-0.31
195607,-0.42
195608,-0.29
195609,-0.48
195610,-0.57
195611,-0.14
195612,-0.63
195701,-0.57
195702,-0.43
195703,-0.41
195704,-0.52
195705,-0.32
195706,-0.28
195707,0.06
195708,0.09
195709,0.24
195710,-0.03
195711,0.62
195712,0.24
195801,0.62
195802,0.12
195803,0.5
195804,0.59
195805,0.13
195806,-0.08
195807,-0.23
195808,-0.19
195809,0.07
195810,-0.09
195811,0.48
195812,0.73
195901,0.27
195902,-0.53
195903,0.13
195904,0.22
195905,0.17
195906,0.2
195907,0.06
195908,-0.21
195909,-0.2
195910,-0.15
195911,-0.05
195912,-0.04
196001,-0.08
196002,0.5
196003,-0.15
196004,-0.26
196005,-0.26
196006,0.01
196007,-0.25
196008,0.51
196009,0.05
196010,0.53
196011,-0.02
196012,0.78
196101,0.28
196102,-0.71
196103,-0.5
196104,0.23
196105,0.5
196106,0.36
196107,-0.03
196108,-0.41
196109,-0.43
196110,-0.37
196111,-0.24
196112,-0.35
196201,-0.14
196202,-0.35
196203,0.28
196204,-0.08
196205,-0.25
196206,-0.03
196207,0.09
196208,-0.07
196209,-0.04
196210,0.14
196211,0.61
196212,0.18
196301,0.53
196302,0.77
196303,-0.41
196304,-0.26
196305,-0.64
196306,-0.03
196307,0.18
196308,0.09
196309,0.35
196310,0.01
196311,-0.08
196312,0.45
196401,0.04
196402,0.16
196403,0.84
