# Title: Atlantic MDR Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
192109,-0.56
192110,-0.41
192111,-0.46
192112,-0.23
192201,-0.23
192202,-0.36
192203,-0.51
192204,-0.62
192205,-0.69
192206,-0.77
192207,-0.74
192208,-0.65
192209,-0.73
192210,-0.52
192211,-0.48
192212,-0.53
192301,-0.71
192302,-0.8
192303,-0.81
192304,-0.97
192305,-0.72
192306,-0.75
192307,-0.61
192308,-0.77
192309,-0.69
192310,-0.59
192311,-0.33
192312,-0.24
192401,-0.24
192402,-0.31
192403,-0.11
192404,-0.08
192405,-0.15
192406,-0.3
192407,-0.3
192408,-0.47
192409,-0.41
192410,-0.59
192411,-0.49
192412,-0.56
192501,-0.79
192502,-0.85
192503,-0.74
192504,-0.66
192505,-0.45
192506,-0.58
192507,-0.41
192508,-0.39
192509,-0.51
192510,-0.28
192511,-0.28
192512,0.03
192601,0.14
192602,0.18
192603,-0.06
192604,0.05
192605,0.12
192606,0.05
192607,0.19
192608,0.16
192609,0.14
192610,0.12
192611,0.03
192612,0.07
192701,0.05
192702,-0.01
192703,-0.1
192704,-0.05
192705,-0.01
192706,-0.01
192707,0.07
192708,0.08
192709,0.27
192710,0.22
192711,0.35
192712,0.11
192801,-0.04
192802,-0.25
192803,-0.26
192804,-0.49
192805,-0.44
192806,-0.24
192807,-0.2
192808,-0.21
192809,-0.19
192810,-0.21
192811,-0.29
192812,-0.41
192901,-0.46
192902,-0.45
192903,-0.48
192904,-0.42
192905,-0.59
192906,-0.49
192907,-0.3
192908,-0.37
192909,-0.37
192910,-0.27
192911,-0.53
192912,-0.66
193001,-0.6
193002,-0.53
193003,-0.28
193004,-0.48
193005,-0.42
193006,-0.48
193007,-0.55
193008,-0.26
193009,-0.12
193010,0.07
193011,0.23
193012,0.14
193101,0.18
193102,0.08
193103,0.37
193104,0.47
193105,0.47
193106,0.5
193107,0.32
193108,0.14
193109,-0.01
193110,0.1
193111,-0.07
193112,-0.02
193201,0.09
193202,0.19
193203,0.52
193204,0.43
193205,0.4
193206,0.35
193207,0.23
193208,0.3
193209,0.47
193210,0.37
193211,0.14
193212,0
193301,-0.14
193302,0.08
193303,0
193304,0.15
193305,0.32
193306,0.25
193307,0.18
193308,0.01
193309,-0.01
193310,0.03
193311,-0.08
193312,-0.33
193401,-0.47
193402,-0.55
193403,-0.64
193404,-0.53
193405,-0.51
193406,-0.42
193407,-0.4
193408,-0.19
193409,-0.2
193410,-0.11
193411,-0.32
193412,-0.34
193501,-0.07
193502,-0.17
193503,-0.36
193504,-0.31
193505,-0.16
