# Title: Asia Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
189807,-0.05
189808,-0.14
189809,-0.27
189810,-0.97
189811,-0.66
189812,0.33
189901,0.06
189902,-0.08
189903,0.43
189904,-0.34
189905,-0.18
189906,-0.31
189907,-0.31
189908,-0.12
189909,0.05
189910,0.19
189911,0.06
189912,-1.03
190001,-3.5
190002,-1.08
190003,0.34
190004,-0.73
190005,0.17
190006,-0.48
190007,-0.2
190008,0.07
190009,-0.11
190010,0
190011,-0.13
190012,-0.1
190101,-1.05
190102,0.03
190103,1.34
190104,0.4
190105,-0.19
190106,0.09
190107,-0.28
190108,-0.18
190109,-0.47
190110,-1.42
190111,0.48
190112,-0.75
190201,0.25
190202,0.34
190203,-0.36
190204,-1.55
190205,-0.79
190206,-0.21
190207,-0.44
190208,-0.26
190209,-0.35
190210,-1.17
190211,-1.75
190212,-1.04
190301,-0.31
190302,1.44
190303,-0.69
190304,-1
190305,-0.62
190306,-0.66
190307,-0.1
190308,-0.36
190309,-0.4
190310,-1.16
190311,-0.23
190312,-1.68
190401,-0.66
190402,0.05
190403,-0.3
190404,-1.08
190405,-0.47
190406,-0.53
190407,-0.53
190408,-0.24
190409,-0.82
190410,-0.74
190411,0.72
190412,0.15
190501,0.74
190502,-1.73
190503,-1.89
190504,-1.81
190505,-0.49
190506,-0.54
190507,-0.21
190508,-0.41
190509,-0.39
190510,0.19
190511,0.15
190512,-0.35
190601,-1.87
190602,-1.53
190603,0.29
190604,0.63
190605,0.06
190606,0.36
190607,-0.33
190608,0.19
190609,-0.33
190610,0.1
190611,-0.88
190612,1.38
190701,-0.31
190702,-0.95
190703,-0.3
190704,-0.23
190705,-0.77
190706,-0.8
190707,-0.6
190708,-0.26
190709,-0.17
190710,-0.11
190711,-1.47
190712,-1.88
190801,-1.43
190802,-0.15
190803,-1.84
190804,-0.72
190805,-0.27
190806,0.25
190807,-0.41
190808,-0.22
190809,-0.06
190810,-0.66
190811,-1.15
190812,-0.99
190901,-1.61
190902,-0.09
190903,-1.83
190904,-0.31
190905,-0.62
190906,-0.75
190907,0
190908,0.09
190909,-0.1
190910,-0.27
190911,0.63
190912,0.19
191001,-0.03
191002,0.44
191003,-1.34
191004,-0.49
191005,-0.17
191006,-0.62
191007,0.06
191008,0.02
191009,-0.51
191010,-0.64
191011,-1.1
191012,-1.84
191101,-1.2
191102,-0.61
191103,-1.67
191104,0.18
191105,-0.81
191106,-0.32
191107,-0.17
191108,-0.3
191109,-0.68
191110,-0.55
191111,0.49
191112,-1.02
191201,0.08
191202,-0.4
191203,-1.8
191204,-0.12
191205,-0.24
191206,0.36
191207,-0.83
191208,-1.17
191209,-1.2
191210,-2.43
191211,-0.93
191212,-1.1
191301,-0.4
191302,-1.3
191303,-0.45
191304,-0.98
191305,-0.59
191306,-0.73
191307,-0.61
191308,-0.29
191309,-0.23
191310,-0.47
191311,-0.18
191312,1.06
191401,1.32
191402,1.69
191403,-0.52
191404,-0.59
191405,-0.3
191406,0.03
191407,-0.35
191408,-0.05
191409,-0.03
191410,-0.32
191411,-0.51
191412,0.48
191501,-1.11
191502,-0.58
191503,-0.11
191504,-0.22
191505,0.68
191506,0.2
191507,0.04
191508,-0.39
191509,-0.35
191510,-1.21
191511,0.18
191512,-0.57
191601,0.53
191602,-0.53
191603,-1.01
191604,-0.39
191605,-0.52
191606,-0.55
191607,-0.31
191608,-0.12
191609,-0.4
191610,-0.1
191611,-1.09
191612,-2.4
191701,-0.5
191702,-0.38
191703,-1.13
191704,-0.19
191705,-0.19
191706,-0.21
191707,-0.08
191708,-0.29
191709,0
191710,-0.53
191711,-0.24
191712,-0.87
191801,0.01
191802,-0.3
191803,-0.09
191804,-0.81
191805,-0.97
191806,-0.45
191807,-0.35
191808,-0.31
191809,0
191810,0.01
191811,-0.59
191812,-2.39
191901,-2.31
191902,-1.09
191903,-1.02
191904,0.27
191905,-0.52
191906,-0.51
191907,-0.09
191908,0.19
191909,-0.09
191910,0.62
191911,-0.28
191912,-0.58
192001,1.2
192002,-1.28
192003,1
192004,0.42
192005,0.24
192006,-0.06
192007,-0.09
192008,0.04
192009,-0.43
192010,-0.78
192011,-0.56
192012,-2.07
192101,0.92
192102,0.2
192103,-0.05
192104,0.02
192105,-0.41
192106,0.22
192107,0.18
192108,-0.16
192109,-0.18
192110,-0.27
192111,0.11
192112,-0.57
192201,-0.95
192202,-1.14
192203,0.36
192204,0.02
192205,-0.04
192206,0.07
192207,0.11
192208,-0.11
192209,-0.59
192210,-0.44
192211,-0.17
192212,0.99
192301,-0.28
192302,-0.61
192303,0.17
192304,-1.14
192305,-0.81
192306,0.08
192307,-0.33
192308,0.17
192309,-0.1
192310,0.26
192311,-0.14
192312,0.3
192401,-0.27
192402,-0.76
192403,-0.19
192404,-0.24
192405,-0.27
192406,-0.27
192407,0.06
192408,0.07
192409,0.21
192410,-0.34
192411,1.06
192412,0.82
192501,1.02
192502,-0.91
192503,-0.05
192504,-0.45
192505,-0.57
192506,-0.57
192507,-0.52
192508,-0.18
192509,0.17
192510,0.71
192511,0.64
192512,0.82
192601,1.17
192602,-0.04
192603,1.58
192604,-0.67
192605,-0.93
192606,-0.42
192607,-0.55
192608,0.18
192609,-0.02
192610,0.12
192611,0.29
192612,-0.46
192701,-1.76
192702,-0.54
192703,-1.87
192704,-0.31
192705,0.1
192706,-0.03
192707,-0.02
192708,-0.09
192709,0.5
192710,0.64
192711,0.15
192712,-0.48
192801,-0.44
192802,0.13
192803,-1.11
192804,-0.32
192805,-0.15
192806,-0.32
192807,-0.19
192808,-0.02
192809,-0.14
192810,-0.1
192811,-0.15
192812,-0.21
192901,-1.93
192902,-2.11
192903,0.16
192904,-0.14
192905,-0.37
192906,-0.51
192907,-0.37
192908,-0.23
192909,-0.34
192910,0
192911,0.11
192912,-2.61
193001,-0.43
193002,-0.98
193003,0.96
193004,-0.83
193005,-0.21
193006,-0.35
193007,-0.02
