# Title: North America Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
195312,0.34
195401,-0.97
195402,2.48
195403,0.04
195404,-0.58
195405,-0.17
195406,0.14
195407,0.37
195408,0.45
195409,0.53
195410,0.48
195411,1.76
195412,0.57
195501,0.92
195502,-1.06
195503,-1.2
195504,0.78
195505,0.2
195506,0.19
195507,0.19
195508,0.3
195509,0.08
195510,0.91
195511,-1.87
195512,-1.08
195601,0.35
195602,-0.45
195603,-0.53
195604,-0.35
195605,-0.6
195606,0.13
195607,-0.14
195608,-0.19
195609,-0.69
195610,-0.34
195611,-0.38
195612,-0.37
195701,-0.84
195702,0.64
195703,0.86
195704,0.05
195705,-0.28
195706,0.1
195707,0.25
195708,0.19
195709,0.45
195710,-0.32
195711,0.06
195712,0.42
195801,2.26
195802,-0.29
195803,0.8
195804,-0.03
195805,0.79
195806,0.08
195807,0.11
195808,0.55
195809,0.23
195810,0.16
195811,-0.19
195812,-0.07
195901,-0.32
195902,-0.07
195903,-0.47
195904,-0.26
195905,-0.35
195906,0.09
195907,-0.02
195908,-0.25
195909,-0.09
195910,-0.94
195911,-0.85
195912,1.96
196001,0.66
196002,0.62
196003,-1.83
196004,-0.13
196005,0.47
196006,0.42
196007,0.36
196008,0.28
196009,0.33
196010,0.66
196011,0.17
196012,0.64
196101,0.61
196102,0.73
196103,-0.68
196104,-0.75
196105,-0.41
196106,0.5
196107,0.2
196108,0.39
196109,-0.77
196110,-0.67
196111,-0.33
196112,-1.04
196201,-0.4
196202,-0.38
196203,0.2
196204,-0.01
196205,-0.16
196206,0.07
196207,-0.22
196208,0.24
196209,-0.18
196210,0.8
196211,0.82
196212,0.9
196301,-0.58
196302,0.83
196303,-0.02
196304,0.87
196305,-0.27
196306,-0.04
196307,0.09
196308,0.06
196309,0.21
196310,1.66
196311,0.3
196312,-0.19
196401,0.82
196402,0.97
196403,-2.26
196404,-0.54
196405,-0.12
196406,-0.44
196407,-0.05
196408,-0.59
196409,-0.61
196410,-0.24
196411,-0.17
196412,-1.45
196501,-0.03
196502,-1.07
196503,-0.88
196504,0.23
196505,0.18
196506,-0.7
196507,-0.48
196508,-0.48
196509,-1.33
196510,-0.17
196511,0.74
196512,0.78
196601,-2.39
196602,-0.01
196603,0.12
196604,-0.92
196605,-0.3
196606,-0.02
196607,0.48
196608,0.03
196609,0.38
196610,-0.57
196611,-0.8
196612,0.01
196701,0.76
196702,-0.87
196703,-0.65
196704,-0.84
196705,-0.54
196706,-0.38
196707,-0.31
196708,-0.1
196709,0.21
196710,-0.22
196711,-0.19
196712,0.83
196801,-0.59
196802,-0.05
196803,0.99
196804,-0.08
196805,-0.41
196806,-0.15
196807,-0.43
196808,-0.78
196809,0.12
196810,0.58
196811,0.29
196812,-1.07
196901,-0.85
196902,0.94
196903,-1.29
196904,0.65
196905,0.18
196906,-0.64
196907,-0.12
196908,0.29
196909,-0.09
196910,-0.67
196911,0.19
196912,2.08
197001,-0.57
197002,0.82
197003,-0.24
197004,-0.53
197005,-0.42
197006,0.08
197007,0.13
197008,0.25
197009,-0.35
197010,-0.38
197011,-0.05
197012,-1.14
197101,-1.33
197102,0.14
197103,-0.5
197104,-0.06
197105,-0.24
197106,0.47
197107,-0.24
197108,-0.07
197109,0.1
197110,0.25
197111,-0.49
197112,-1.35
197201,-1.04
197202,-1.7
197203,-0.08
197204,-0.96
197205,0.01
197206,-0.55
197207,-0.79
197208,-0.23
197209,-0.98
197210,-1.09
197211,-0.88
197212,-1.94
197301,0.72
197302,-0.48
197303,1.13
197304,-0.36
197305,0.22
197306,0.24
197307,0.07
197308,0.45
197309,0.24
197310,0.84
197311,-0.61
197312,0.43
197401,-0.8
197402,-0.37
197403,-0.48
197404,-0.22
197405,-0.31
197406,0
197407,0.14
197408,-0.47
197409,-1.13
197410,-0.79
197411,0.39
197412,0.35
197501,-0.73
197502,-0.14
197503,-1.13
197504,-0.71
197505,0.43
197506,0.24
197507,0.41
197508,-0.09
197509,-0.54
197510,0.02
197511,-0.36
197512,-0.76
197601,0.07
197602,0.83
197603,-0.18
197604,1.09
197605,0.05
197606,-0.07
197607,0.02
197608,-0.23
197609,0.43
197610,-0.97
197611,-0.09
197612,-0.42
197701,0.67
197702,2.42
197703,1.23
197704,1.28
197705,1.2
197706,0.61
197707,0.14
197708,0
197709,0.48
197710,0.47
197711,0.23
197712,-0.85
197801,-0.3
197802,0.31
197803,-0.3
197804,0.35
197805,0.06
197806,-0.38
197807,0
197808,-0.22
197809,0.17
197810,-0.59
197811,-0.88
197812,0.34
197901,-0.64
197902,-3.59
197903,0.17
197904,-0.13
197905,-0.36
197906,-0.1
197907,0.44
197908,-0.05
197909,0.55
197910,0.66
197911,0.63
197912,1.44
198001,1.1
198002,1.74
198003,0.25
198004,0.86
198005,1.13
198006,0.31
198007,0.59
198008,0.32
198009,-0.2
198010,0.23
198011,0.99
198012,-1.1
198101,3.43
198102,2.27
198103,2.43
198104,0.77
198105,0.38
198106,0.35
198107,0.39
198108,0.63
198109,0.45
198110,0.18
198111,1.91
198112,1.25
198201,-2.27
198202,-0.37
198203,-0.19
198204,-1.09
198205,-0.2
198206,-0.31
198207,0.07
198208,-0.43
198209,-0.14
198210,-0.15
198211,-1.06
198212,0.68
198301,0.78
198302,0.87
198303,0.05
198304,-0.61
198305,-1.17
198306,0.24
198307,0.3
198308,0.8
198309,0.34
198310,0.18
198311,1.51
198312,-2.02
198401,-0.21
198402,1.71
198403,0.3
198404,0.58
198405,0.02
198406,0.45
198407,0.23
198408,0.7
198409,-0.67
198410,-0.22
198411,-0.4
198412,-0.73
198501,1.49
198502,-1.15
198503,1.06
198504,0.29
198505,0.97
198506,-0.04
198507,0.03
198508,-0.37
198509,-0.23
198510,-0.29
198511,-1.71
198512,0.53
198601,2.32
198602,1.91
198603,1.13
198604,0.4
198605,0.59
198606,-0.06
198607,-0.22
198608,-0.11
198609,-0.2
198610,-0.53
198611,-1.69
198612,1.97
198701,2.72
198702,1.92
198703,0.65
198704,1.23
198705,0.56
198706,0.8
198707,0.3
198708,-0.15
198709,0.8
198710,0.13
198711,1.22
198712,2.24
198801,-0.05
198802,0.74
198803,1.4
198804,1.19
198805,0.86
198806,0.89
198807,0.71
198808,0.65
198809,0.29
198810,0.39
198811,0.59
198812,0.47
198901,0.27
198902,-0.37
198903,-1.08
198904,1.12
198905,0.03
198906,0.56
198907,0.85
198908,0.39
198909,0.21
198910,0.04
198911,-0.65
